TIME,V(IN),V(OUT),V(VSS),V(VDD),V(A)
9.00506079e-06,1.53179250e+00,-1.28975280e-04,0.00000000e+00,3.30000000e+00,2.71559846e+00
9.00670636e-06,1.54212482e+00,-1.47050801e-04,0.00000000e+00,3.30000000e+00,2.66957861e+00
9.00835193e-06,1.55245264e+00,-1.38197683e-04,0.00000000e+00,3.30000000e+00,2.60805212e+00
9.00999750e-06,1.56277486e+00,6.80509804e-04,0.00000000e+00,3.30000000e+00,2.51022630e+00
9.01024106e-06,1.56430210e+00,1.15444279e-03,0.00000000e+00,3.30000000e+00,2.49005988e+00
9.01048462e-06,1.56582919e+00,1.83242357e-03,0.00000000e+00,3.30000000e+00,2.46869531e+00
9.01097174e-06,1.56888290e+00,4.49999361e-03,0.00000000e+00,3.30000000e+00,2.41815213e+00
9.01145886e-06,1.57193598e+00,1.00323917e-02,0.00000000e+00,3.30000000e+00,2.35661288e+00
9.01194598e-06,1.57498837e+00,2.02748879e-02,0.00000000e+00,3.30000000e+00,2.28354907e+00
9.01243310e-06,1.57804007e+00,3.73807418e-02,0.00000000e+00,3.30000000e+00,2.19889684e+00
9.01292022e-06,1.58109103e+00,6.43539671e-02,0.00000000e+00,3.30000000e+00,2.10299777e+00
9.01340734e-06,1.58414123e+00,1.05811618e-01,0.00000000e+00,3.30000000e+00,1.99652917e+00
9.01389447e-06,1.58719065e+00,1.70273856e-01,0.00000000e+00,3.30000000e+00,1.88064513e+00
9.01438159e-06,1.59023924e+00,2.77006127e-01,0.00000000e+00,3.30000000e+00,1.75736352e+00
9.01444340e-06,1.59062603e+00,2.95820233e-01,0.00000000e+00,3.30000000e+00,1.74127034e+00
9.01450521e-06,1.59101281e+00,3.16070929e-01,0.00000000e+00,3.30000000e+00,1.72518931e+00
9.01462884e-06,1.59178632e+00,3.63762746e-01,0.00000000e+00,3.30000000e+00,1.69299414e+00
9.01475246e-06,1.59255977e+00,4.23866546e-01,0.00000000e+00,3.30000000e+00,1.66072280e+00
9.01487609e-06,1.59333317e+00,5.06059340e-01,0.00000000e+00,3.30000000e+00,1.62852658e+00
9.01499971e-06,1.59410651e+00,6.38530809e-01,0.00000000e+00,3.30000000e+00,1.59706524e+00
9.01501448e-06,1.59419890e+00,6.60650801e-01,0.00000000e+00,3.30000000e+00,1.59347573e+00
9.01502925e-06,1.59429128e+00,6.84074064e-01,0.00000000e+00,3.30000000e+00,1.58992739e+00
9.01505879e-06,1.59447605e+00,7.38742136e-01,0.00000000e+00,3.30000000e+00,1.58319202e+00
9.01508833e-06,1.59466082e+00,8.04560026e-01,0.00000000e+00,3.30000000e+00,1.57699307e+00
9.01511787e-06,1.59484558e+00,8.81896629e-01,0.00000000e+00,3.30000000e+00,1.57137286e+00
9.01514741e-06,1.59503034e+00,9.70236498e-01,0.00000000e+00,3.30000000e+00,1.56632208e+00
9.01517694e-06,1.59521510e+00,1.06844029e+00,0.00000000e+00,3.30000000e+00,1.56179358e+00
9.01520648e-06,1.59539985e+00,1.17506410e+00,0.00000000e+00,3.30000000e+00,1.55772311e+00
9.01523602e-06,1.59558460e+00,1.28856561e+00,0.00000000e+00,3.30000000e+00,1.55404422e+00
9.01529510e-06,1.59595409e+00,1.52990381e+00,0.00000000e+00,3.30000000e+00,1.54756362e+00
9.01541326e-06,1.59669303e+00,2.04722048e+00,0.00000000e+00,3.30000000e+00,1.53541603e+00
9.01553141e-06,1.59743192e+00,2.53702459e+00,0.00000000e+00,3.30000000e+00,1.52081595e+00
9.01554038e-06,1.59748799e+00,2.56716397e+00,0.00000000e+00,3.30000000e+00,1.51964915e+00
9.01554935e-06,1.59754407e+00,2.59534351e+00,0.00000000e+00,3.30000000e+00,1.51849927e+00
9.01556728e-06,1.59765621e+00,2.64258895e+00,0.00000000e+00,3.30000000e+00,1.51592108e+00
9.01558521e-06,1.59776836e+00,2.67926041e+00,0.00000000e+00,3.30000000e+00,1.51290621e+00
9.01560315e-06,1.59788050e+00,2.70796827e+00,0.00000000e+00,3.30000000e+00,1.50944865e+00
9.01563902e-06,1.59810478e+00,2.75085366e+00,0.00000000e+00,3.30000000e+00,1.50155151e+00
9.01571075e-06,1.59855333e+00,2.80965250e+00,0.00000000e+00,3.30000000e+00,1.48366551e+00
9.01585422e-06,1.59945036e+00,2.89206337e+00,0.00000000e+00,3.30000000e+00,1.44507928e+00
9.01598335e-06,1.60025763e+00,2.95000813e+00,0.00000000e+00,3.30000000e+00,1.40862812e+00
9.01624160e-06,1.60187196e+00,3.04102938e+00,0.00000000e+00,3.30000000e+00,1.33124563e+00
9.01649985e-06,1.60348602e+00,3.11095787e+00,0.00000000e+00,3.30000000e+00,1.24863691e+00
9.01675810e-06,1.60509980e+00,3.16649145e+00,0.00000000e+00,3.30000000e+00,1.16211024e+00
9.01701635e-06,1.60671332e+00,3.21035661e+00,0.00000000e+00,3.30000000e+00,1.07296163e+00
9.01727460e-06,1.60832655e+00,3.24414120e+00,0.00000000e+00,3.30000000e+00,9.82870865e-01
9.01753285e-06,1.60993949e+00,3.26844376e+00,0.00000000e+00,3.30000000e+00,8.94015949e-01
9.01779110e-06,1.61155215e+00,3.28398867e+00,0.00000000e+00,3.30000000e+00,8.09829882e-01
9.01804936e-06,1.61316451e+00,3.29228034e+00,0.00000000e+00,3.30000000e+00,7.35814027e-01
9.01830761e-06,1.61477657e+00,3.29612926e+00,0.00000000e+00,3.30000000e+00,6.78625360e-01
9.01856586e-06,1.61638833e+00,3.29790588e+00,0.00000000e+00,3.30000000e+00,6.40645674e-01
9.01882411e-06,1.61799979e+00,3.29875278e+00,0.00000000e+00,3.30000000e+00,6.17482778e-01
9.01908236e-06,1.61961093e+00,3.29913283e+00,0.00000000e+00,3.30000000e+00,6.02621212e-01
9.01959886e-06,1.62283227e+00,3.29943985e+00,0.00000000e+00,3.30000000e+00,5.82061763e-01
9.02011536e-06,1.62605232e+00,3.29953613e+00,0.00000000e+00,3.30000000e+00,5.66061717e-01
9.02114836e-06,1.63248839e+00,3.29966751e+00,0.00000000e+00,3.30000000e+00,5.38182544e-01
9.02218137e-06,1.63891889e+00,3.29972981e+00,0.00000000e+00,3.30000000e+00,5.14385682e-01
9.02424737e-06,1.65176205e+00,3.29980820e+00,0.00000000e+00,3.30000000e+00,4.74393561e-01
9.02837938e-06,1.67736949e+00,3.29986536e+00,0.00000000e+00,3.30000000e+00,4.12725583e-01
9.03251139e-06,1.70285738e+00,3.29989611e+00,0.00000000e+00,3.30000000e+00,3.65111079e-01
9.03664340e-06,1.72820855e+00,3.29991294e+00,0.00000000e+00,3.30000000e+00,3.26113352e-01
9.04490742e-06,1.77843248e+00,3.29993898e+00,0.00000000e+00,3.30000000e+00,2.64606348e-01
9.06143546e-06,1.87649539e+00,3.29996083e+00,0.00000000e+00,3.30000000e+00,1.79589195e-01
9.07796351e-06,1.97050161e+00,3.29997380e+00,0.00000000e+00,3.30000000e+00,1.22972442e-01
9.09449155e-06,2.05943824e+00,3.29998098e+00,0.00000000e+00,3.30000000e+00,8.32880556e-02
9.11101959e-06,2.14234699e+00,3.29998718e+00,0.00000000e+00,3.30000000e+00,5.51094905e-02
9.12754763e-06,2.21833453e+00,3.29999051e+00,0.00000000e+00,3.30000000e+00,3.52426622e-02
9.14407567e-06,2.28658211e+00,3.29999427e+00,0.00000000e+00,3.30000000e+00,2.16369937e-02
9.16060371e-06,2.34635437e+00,3.29999580e+00,0.00000000e+00,3.30000000e+00,1.27377590e-02
9.17713176e-06,2.39700726e+00,3.29999816e+00,0.00000000e+00,3.30000000e+00,7.31835883e-03
9.19365980e-06,2.43799502e+00,3.29999843e+00,0.00000000e+00,3.30000000e+00,4.25224879e-03
9.21018784e-06,2.46887600e+00,3.29999979e+00,0.00000000e+00,3.30000000e+00,2.65689907e-03
9.22671588e-06,2.48931746e+00,3.29999934e+00,0.00000000e+00,3.30000000e+00,1.87588386e-03
9.24324392e-06,2.49909915e+00,3.30000033e+00,0.00000000e+00,3.30000000e+00,1.57811178e-03
9.25977196e-06,2.49811567e+00,3.29999969e+00,0.00000000e+00,3.30000000e+00,1.59434104e-03
9.27630001e-06,2.48637762e+00,3.30000071e+00,0.00000000e+00,3.30000000e+00,1.96174681e-03
9.29282805e-06,2.46401148e+00,3.30000025e+00,0.00000000e+00,3.30000000e+00,2.83401864e-03
9.30935609e-06,2.43125824e+00,3.30000174e+00,0.00000000e+00,3.30000000e+00,4.63546272e-03
9.32588413e-06,2.38847080e+00,3.30000202e+00,0.00000000e+00,3.30000000e+00,8.02603421e-03
9.34241217e-06,2.33611021e+00,3.30000460e+00,0.00000000e+00,3.30000000e+00,1.39786667e-02
9.35894021e-06,2.27474063e+00,3.30000612e+00,0.00000000e+00,3.30000000e+00,2.35951344e-02
9.37546825e-06,2.20502332e+00,3.30001019e+00,0.00000000e+00,3.30000000e+00,3.81871592e-02
9.39199630e-06,2.12770948e+00,3.30001355e+00,0.00000000e+00,3.30000000e+00,5.93258914e-02
9.40852434e-06,2.04363214e+00,3.30002029e+00,0.00000000e+00,3.30000000e+00,8.92553652e-02
9.42505238e-06,1.95369724e+00,3.30002778e+00,0.00000000e+00,3.30000000e+00,1.31380669e-01
9.44158042e-06,1.85887380e+00,3.30004214e+00,0.00000000e+00,3.30000000e+00,1.91819100e-01
9.45810846e-06,1.76018355e+00,3.30006654e+00,0.00000000e+00,3.30000000e+00,2.83799892e-01
9.46065169e-06,1.74472176e+00,3.30007310e+00,0.00000000e+00,3.30000000e+00,3.02568138e-01
9.46319492e-06,1.72919748e+00,3.30008711e+00,0.00000000e+00,3.30000000e+00,3.23084788e-01
9.46828138e-06,1.69797733e+00,3.30010240e+00,0.00000000e+00,3.30000000e+00,3.71237444e-01
9.47336784e-06,1.66655499e+00,3.30014139e+00,0.00000000e+00,3.30000000e+00,4.33031507e-01
9.47845429e-06,1.63496255e+00,3.30017460e+00,0.00000000e+00,3.30000000e+00,5.21177035e-01
9.47913388e-06,1.63073045e+00,3.30017702e+00,0.00000000e+00,3.30000000e+00,5.36548057e-01
9.48049304e-06,1.62225918e+00,3.30016157e+00,0.00000000e+00,3.30000000e+00,5.71665768e-01
9.48185221e-06,1.61377899e+00,3.29997778e+00,0.00000000e+00,3.30000000e+00,6.16427692e-01
9.48321138e-06,1.60529051e+00,3.29910398e+00,0.00000000e+00,3.30000000e+00,6.78278674e-01
9.48457054e-06,1.59679434e+00,3.29394884e+00,0.00000000e+00,3.30000000e+00,7.76280874e-01
9.48579379e-06,1.58914174e+00,3.27211483e+00,0.00000000e+00,3.30000000e+00,9.17755643e-01
9.48681384e-06,1.58275634e+00,3.21896152e+00,0.00000000e+00,3.30000000e+00,1.08595514e+00
9.48766694e-06,1.57741334e+00,3.12436031e+00,0.00000000e+00,3.30000000e+00,1.26083559e+00
9.48778425e-06,1.57667850e+00,3.10521669e+00,0.00000000e+00,3.30000000e+00,1.28722722e+00
9.48790155e-06,1.57594362e+00,3.08447581e+00,0.00000000e+00,3.30000000e+00,1.31368664e+00
9.48813615e-06,1.57447373e+00,3.03525899e+00,0.00000000e+00,3.30000000e+00,1.36745944e+00
9.48837076e-06,1.57300368e+00,2.97298522e+00,0.00000000e+00,3.30000000e+00,1.42225921e+00
9.48860536e-06,1.57153347e+00,2.88918930e+00,0.00000000e+00,3.30000000e+00,1.47763522e+00
9.48883997e-06,1.57006311e+00,2.75915468e+00,0.00000000e+00,3.30000000e+00,1.53382486e+00
9.48886080e-06,1.56993255e+00,2.74294867e+00,0.00000000e+00,3.30000000e+00,1.53895266e+00
9.48890246e-06,1.56967143e+00,2.70652970e+00,0.00000000e+00,3.30000000e+00,1.54932702e+00
9.48894412e-06,1.56941031e+00,2.66176549e+00,0.00000000e+00,3.30000000e+00,1.55978455e+00
9.48898578e-06,1.56914918e+00,2.60502991e+00,0.00000000e+00,3.30000000e+00,1.57027603e+00
9.48902744e-06,1.56888805e+00,2.53070775e+00,0.00000000e+00,3.30000000e+00,1.58051116e+00
9.48906910e-06,1.56862692e+00,2.43278965e+00,0.00000000e+00,3.30000000e+00,1.59002073e+00
9.48911076e-06,1.56836577e+00,2.30876176e+00,0.00000000e+00,3.30000000e+00,1.59845009e+00
9.48915242e-06,1.56810463e+00,2.16090542e+00,0.00000000e+00,3.30000000e+00,1.60574429e+00
9.48919408e-06,1.56784348e+00,1.99360433e+00,0.00000000e+00,3.30000000e+00,1.61203078e+00
9.48923573e-06,1.56758232e+00,1.81136126e+00,0.00000000e+00,3.30000000e+00,1.61747621e+00
9.48927739e-06,1.56732116e+00,1.61813087e+00,0.00000000e+00,3.30000000e+00,1.62227900e+00
9.48931905e-06,1.56706000e+00,1.41606746e+00,0.00000000e+00,3.30000000e+00,1.62681825e+00
9.48936071e-06,1.56679883e+00,1.20656302e+00,0.00000000e+00,3.30000000e+00,1.63142058e+00
9.48940237e-06,1.56653765e+00,9.93226816e-01,0.00000000e+00,3.30000000e+00,1.63622431e+00
9.48944392e-06,1.56627720e+00,7.90757553e-01,0.00000000e+00,3.30000000e+00,1.64191639e+00
9.48946160e-06,1.56616637e+00,7.12221010e-01,0.00000000e+00,3.30000000e+00,1.64466921e+00
9.48947927e-06,1.56605554e+00,6.41019023e-01,0.00000000e+00,3.30000000e+00,1.64762779e+00
9.48949695e-06,1.56594471e+00,5.84386225e-01,0.00000000e+00,3.30000000e+00,1.65122300e+00
9.48951463e-06,1.56583387e+00,5.41739847e-01,0.00000000e+00,3.30000000e+00,1.65552470e+00
9.48953231e-06,1.56572304e+00,5.09782589e-01,0.00000000e+00,3.30000000e+00,1.66045608e+00
9.48954999e-06,1.56561220e+00,4.84975160e-01,0.00000000e+00,3.30000000e+00,1.66585639e+00
9.48958534e-06,1.56539053e+00,4.46917777e-01,0.00000000e+00,3.30000000e+00,1.67744711e+00
9.48962070e-06,1.56516886e+00,4.17219424e-01,0.00000000e+00,3.30000000e+00,1.68962648e+00
9.48969141e-06,1.56472550e+00,3.68307098e-01,0.00000000e+00,3.30000000e+00,1.71465486e+00
9.48976212e-06,1.56428212e+00,3.28084571e-01,0.00000000e+00,3.30000000e+00,1.74029402e+00
9.48983284e-06,1.56383874e+00,2.93580047e-01,0.00000000e+00,3.30000000e+00,1.76637843e+00
9.48997426e-06,1.56295193e+00,2.36769516e-01,0.00000000e+00,3.30000000e+00,1.81958511e+00
9.49025711e-06,1.56117816e+00,1.54457029e-01,0.00000000e+00,3.30000000e+00,1.92852934e+00
9.49053996e-06,1.55940420e+00,9.81337173e-02,0.00000000e+00,3.30000000e+00,2.03868198e+00
9.49082281e-06,1.55763005e+00,5.87418200e-02,0.00000000e+00,3.30000000e+00,2.14780565e+00
9.49110566e-06,1.55585572e+00,3.20394641e-02,0.00000000e+00,3.30000000e+00,2.25381821e+00
9.49138851e-06,1.55408121e+00,1.52860480e-02,0.00000000e+00,3.30000000e+00,2.35421505e+00
9.49167136e-06,1.55230654e+00,6.57684403e-03,0.00000000e+00,3.30000000e+00,2.44531720e+00
9.49195420e-06,1.55053169e+00,2.95198812e-03,0.00000000e+00,3.30000000e+00,2.52115945e+00
9.49223705e-06,1.54875669e+00,1.49822417e-03,0.00000000e+00,3.30000000e+00,2.57599235e+00
9.49251990e-06,1.54698153e+00,7.86140682e-04,0.00000000e+00,3.30000000e+00,2.61038776e+00
9.49280275e-06,1.54520623e+00,4.95256367e-04,0.00000000e+00,3.30000000e+00,2.63130761e+00
9.49308560e-06,1.54343078e+00,3.47865177e-04,0.00000000e+00,3.30000000e+00,2.64563741e+00
9.49365130e-06,1.53987948e+00,2.56509649e-04,0.00000000e+00,3.30000000e+00,2.66753383e+00
9.49421700e-06,1.53632768e+00,2.02501301e-04,0.00000000e+00,3.30000000e+00,2.68568800e+00
9.49534839e-06,1.52922274e+00,1.56660495e-04,0.00000000e+00,3.30000000e+00,2.71714870e+00
9.49647979e-06,1.52211632e+00,1.16919860e-04,0.00000000e+00,3.30000000e+00,2.74381725e+00
9.49874259e-06,1.50790049e+00,8.98199566e-05,0.00000000e+00,3.30000000e+00,2.78841735e+00
9.50326817e-06,1.47946691e+00,5.15222104e-05,0.00000000e+00,3.30000000e+00,2.85688591e+00
9.50779376e-06,1.45104994e+00,4.85057621e-05,0.00000000e+00,3.30000000e+00,2.90981460e+00
9.51231935e-06,1.42267254e+00,3.04331060e-05,0.00000000e+00,3.30000000e+00,2.95333068e+00
9.52137052e-06,1.36612819e+00,3.02401564e-05,0.00000000e+00,3.30000000e+00,3.02255920e+00
9.53947287e-06,1.25451948e+00,1.12663555e-05,0.00000000e+00,3.30000000e+00,3.11983430e+00
9.55757522e-06,1.14608310e+00,1.60740477e-05,0.00000000e+00,3.30000000e+00,3.18559979e+00
9.57567757e-06,1.04222037e+00,2.86295102e-06,0.00000000e+00,3.30000000e+00,3.23146791e+00
9.59377991e-06,9.44273501e-01,9.88754534e-06,0.00000000e+00,3.30000000e+00,3.26271232e+00
9.61188226e-06,8.53508249e-01,-1.84072182e-06,0.00000000e+00,3.30000000e+00,3.28241103e+00
9.62998461e-06,7.71097571e-01,6.16810809e-06,0.00000000e+00,3.30000000e+00,3.29309585e+00
9.64808696e-06,6.98106455e-01,-4.27296400e-06,0.00000000e+00,3.30000000e+00,3.29773241e+00
9.66618931e-06,6.35478161e-01,4.90161679e-06,0.00000000e+00,3.30000000e+00,3.29929974e+00
9.68429165e-06,5.84022031e-01,-4.70273193e-06,0.00000000e+00,3.30000000e+00,3.29976319e+00
9.70239400e-06,5.44403028e-01,4.75130507e-06,0.00000000e+00,3.30000000e+00,3.29989770e+00
9.72049635e-06,5.17133148e-01,-4.71995293e-06,0.00000000e+00,3.30000000e+00,3.29994874e+00
9.73859870e-06,5.02564796e-01,4.72110773e-06,0.00000000e+00,3.30000000e+00,3.29996601e+00
9.75670105e-06,5.00886239e-01,-4.70572266e-06,0.00000000e+00,3.30000000e+00,3.29997781e+00
9.77480340e-06,5.12119169e-01,4.69815905e-06,0.00000000e+00,3.30000000e+00,3.29997345e+00
9.79290574e-06,5.36118424e-01,-4.69544668e-06,0.00000000e+00,3.30000000e+00,3.29995410e+00
9.81100809e-06,5.72573861e-01,4.65332269e-06,0.00000000e+00,3.30000000e+00,3.29986420e+00
9.82911044e-06,6.21014371e-01,-4.76987603e-06,0.00000000e+00,3.30000000e+00,3.29955097e+00
9.84721279e-06,6.80813959e-01,4.30667491e-06,0.00000000e+00,3.30000000e+00,3.29841992e+00
9.86531514e-06,7.51199839e-01,-5.73286394e-06,0.00000000e+00,3.30000000e+00,3.29488113e+00
9.88341748e-06,8.31262418e-01,2.17654002e-06,0.00000000e+00,3.30000000e+00,3.28611711e+00
9.90151983e-06,9.19967052e-01,-9.10477457e-06,0.00000000e+00,3.30000000e+00,3.26908494e+00
9.91962218e-06,1.01616742e+00,-2.27857274e-06,0.00000000e+00,3.30000000e+00,3.24117146e+00
9.93772453e-06,1.11862032e+00,-1.48155901e-05,0.00000000e+00,3.30000000e+00,3.19960853e+00
9.95582688e-06,1.22600177e+00,-9.90606892e-06,0.00000000e+00,3.30000000e+00,3.13993732e+00
9.97392923e-06,1.33692409e+00,-2.68441012e-05,0.00000000e+00,3.30000000e+00,3.05305583e+00
9.99203157e-06,1.44995382e+00,-3.44347885e-05,0.00000000e+00,3.30000000e+00,2.91380436e+00
1.00000000e-05,1.50000000e+00,-7.43784986e-05,0.00000000e+00,3.30000000e+00,2.81370326e+00
